time_sec,torque_Nm
0.25191497802734375,0.0
1.0163242816925049,0.05000000074505806
1.7035596370697021,0.15000000596046448
2.9139790534973145,0.30000001192092896
3.5238585472106934,0.5
4.209953308105469,0.75
4.819662809371948,1.0499999523162842
5.486079931259155,1.399999976158142
6.111504554748535,1.7999999523162842
6.707366704940796,2.25
7.367773771286011,2.75
7.524947881698608,2.75
7.71564245223999,2.75
7.905548572540283,2.75
8.517704486846924,2.799999952316284
9.150527477264404,2.8999998569488525
9.340012788772583,2.8999998569488525
9.511682987213135,2.8999998569488525
10.125234365463257,2.9499998092651367
10.31139349937439,2.9499998092651367
10.484291791915894,2.9499998092651367
10.658223867416382,2.9499998092651367
10.832496643066406,2.9499998092651367
11.005189418792725,2.9499998092651367
11.611963748931885,2.999999761581421
12.271177291870117,3.0999996662139893
12.926645994186401,3.249999761581421
13.551193714141846,3.4499998092651367
14.17769455909729,3.482105255126953
14.801369190216064,3.482105255126953
15.456337213516235,3.482105255126953
16.09925866127014,3.482105255126953
16.718859434127808,3.482105255126953
17.40744161605835,3.482105255126953
18.04612708091736,3.482105255126953
18.65178632736206,3.482105255126953
19.32645034790039,3.482105255126953
19.512567281723022,3.482105255126953
20.164799690246582,3.482105255126953
20.35415530204773,3.482105255126953
20.995142698287964,3.482105255126953
21.15077042579651,3.482105255126953
21.773815393447876,3.482105255126953
21.944927215576172,3.482105255126953
22.61538076400757,3.482105255126953
22.787871837615967,3.482105255126953
23.424480199813843,3.482105255126953
23.59842300415039,3.482105255126953
24.2702898979187,3.482105255126953
24.455872535705566,3.482105255126953
25.039549350738525,3.482105255126953
25.198322296142578,3.482105255126953
25.82824420928955,3.482105255126953
26.00082278251648,3.482105255126953
26.630829334259033,3.482105255126953
26.78702473640442,3.482105255126953
27.416547775268555,3.482105255126953
27.588293075561523,3.482105255126953
28.250736951828003,3.482105255126953
28.42472553253174,3.482105255126953
29.034368991851807,3.482105255126953
29.220881700515747,3.482105255126953
29.831097841262817,3.482105255126953
30.019140005111694,3.482105255126953
30.671928644180298,3.482105255126953
30.84204125404358,3.482105255126953
31.52968406677246,3.482105255126953
31.702555418014526,3.482105255126953
32.404120206832886,3.482105255126953
32.57642698287964,3.482105255126953
33.24943709373474,3.482105255126953
33.437779903411865,3.482105255126953
34.094825983047485,3.482105255126953
34.29939031600952,3.482105255126953
34.92202353477478,3.482105255126953
35.10838770866394,3.482105255126953
35.74812984466553,3.482105255126953
