time_sec,torque_Nm
0.2141115665435791,0.0
1.07796049118042,0.05000000074505806
1.7367491722106934,0.15000000596046448
3.014620780944824,0.30000001192092896
3.638967514038086,0.5
4.290784120559692,0.75
4.915855646133423,1.0499999523162842
5.568572282791138,1.399999976158142
5.756990909576416,1.399999976158142
5.994745969772339,1.399999976158142
6.183480739593506,1.399999976158142
6.809635877609253,1.4499999284744263
6.983154296875,1.4499999284744263
7.609071493148804,1.4999998807907104
8.279367446899414,1.5999999046325684
8.46677041053772,1.5999999046325684
8.654885053634644,1.5999999046325684
8.840887784957886,1.5999999046325684
9.05761456489563,1.5999999046325684
9.246660232543945,1.5999999046325684
9.867427587509155,1.5499999523162842
10.055290699005127,1.5499999523162842
10.243382930755615,1.5499999523162842
10.415177345275879,1.5499999523162842
11.036747455596924,1.5999999046325684
11.644335985183716,1.6999999284744263
11.817822217941284,1.6999999284744263
12.427193880081177,1.7499998807907104
13.110926389694214,1.8499999046325684
13.300851821899414,1.8499999046325684
13.486871242523193,1.8499999046325684
14.169804573059082,1.8999998569488525
14.7796950340271,1.9999998807907104
15.439435720443726,2.1499998569488525
15.595386266708374,2.1499998569488525
15.753566026687622,2.1499998569488525
15.926620960235596,2.1499998569488525
16.097990036010742,2.1499998569488525
16.28515315055847,2.1499998569488525
16.862672567367554,2.0999999046325684
17.052284479141235,2.0999999046325684
17.21092462539673,2.0999999046325684
17.370784759521484,2.0999999046325684
17.995670557022095,2.1499998569488525
18.61229944229126,2.249999761581421
19.287053108215332,2.3999998569488525
