time_sec,torque_Nm
0.9133708477020264,0.0
1.265409231185913,0.0
1.438337802886963,0.0
2.064323902130127,0.05000000074505806
2.7496390342712402,0.15000000596046448
2.9368577003479004,0.15000000596046448
3.1572582721710205,0.15000000596046448
3.6863651275634766,0.10000000894069672
3.8738818168640137,0.10000000894069672
4.062386989593506,0.10000000894069672
4.685040712356567,0.05000000819563866
4.871538877487183,0.05000000819563866
5.541853427886963,0.10000000894069672
6.416464805603027,0.20000000298023224
7.431594610214233,0.3499999940395355
8.056273937225342,0.550000011920929
8.246057510375977,0.550000011920929
8.43607473373413,0.550000011920929
9.043305397033691,0.6000000238418579
9.65121603012085,0.7000000476837158
10.292206048965454,0.8500000238418579
10.47758674621582,0.8500000238418579
10.649022102355957,0.8500000238418579
11.320422887802124,0.800000011920929
11.491445779800415,0.800000011920929
12.114772081375122,0.8500000238418579
12.709768533706665,0.9500000476837158
13.321100234985352,1.100000023841858
13.929482221603394,1.3000000715255737
14.150818109512329,1.3000000715255737
