time_sec,torque_Nm
0.48848891258239746,0.038234151899814606
1.3639686107635498,0.01176584791392088
2.268299102783203,0.11176584661006927
3.4837493896484375,0.26176583766937256
4.080543279647827,0.4617658257484436
4.666769504547119,0.7117658257484436
4.841660261154175,0.7117658257484436
5.014874696731567,0.7117658257484436
5.202960968017578,0.7117658257484436
5.39348030090332,0.7117658257484436
5.5834619998931885,0.7117658257484436
6.231464862823486,0.6617658138275146
6.41828727722168,0.6617658138275146
6.592641592025757,0.6617658138275146
6.764851331710815,0.6617658138275146
6.938042879104614,0.6617658138275146
7.126754283905029,0.6617658138275146
7.7085559368133545,0.6117658019065857
7.899593114852905,0.6117658019065857
8.087992191314697,0.6117658019065857
8.260627031326294,0.6117658019065857
8.416871786117554,0.6117658019065857
8.60494875907898,0.6117658019065857
9.29383111000061,0.5617657899856567
9.464240312576294,0.5617657899856567
9.621677875518799,0.5617657899856567
9.777510404586792,0.5617657899856567
9.951894521713257,0.5617657899856567
10.171088218688965,0.5617657899856567
10.75654649734497,0.5117657780647278
10.928914308547974,0.5117657780647278
11.149734497070312,0.5117657780647278
11.33947205543518,0.5117657780647278
11.514814853668213,0.5117657780647278
11.670758724212646,0.5117657780647278
12.283583164215088,0.46176576614379883
12.454994440078735,0.46176576614379883
12.644191980361938,0.46176576614379883
12.831475734710693,0.46176576614379883
13.020810842514038,0.46176576614379883
13.191505193710327,0.46176576614379883
13.798961400985718,0.4117657542228699
13.97121548652649,0.4117657542228699
14.174718618392944,0.4117657542228699
14.362843990325928,0.4117657542228699
14.54950499534607,0.4117657542228699
14.737412929534912,0.4117657542228699
15.366161823272705,0.3617657423019409
15.522608041763306,0.3617657423019409
15.710127830505371,0.3617657423019409
15.89677906036377,0.3617657423019409
16.13542914390564,0.3617657423019409
16.307793617248535,0.3617657423019409
16.887967348098755,0.31176573038101196
17.075719356536865,0.31176573038101196
17.264268159866333,0.31176573038101196
17.45237398147583,0.31176573038101196
17.640743255615234,0.31176573038101196
17.828482389450073,0.31176573038101196
18.48385787010193,0.261765718460083
18.672401428222656,0.261765718460083
18.85971713066101,0.261765718460083
19.04812741279602,0.261765718460083
19.21760368347168,0.261765718460083
19.405673265457153,0.261765718460083
19.96884036064148,0.21176572144031525
20.142102479934692,0.21176572144031525
20.3001549243927,0.21176572144031525
20.458556413650513,0.21176572144031525
20.629267930984497,0.21176572144031525
20.816164255142212,0.21176572144031525
21.41141438484192,0.16176572442054749
21.954700469970703,0.21176572144031525
22.74582314491272,0.31176573038101196
23.415998220443726,0.46176573634147644
24.258413553237915,0.6617657542228699
24.446749448776245,0.6617657542228699
24.6339852809906,0.6617657542228699
24.820832014083862,0.6617657542228699
25.011282682418823,0.6617657542228699
25.16499948501587,0.6617657542228699
25.76332139968872,0.6117657423019409
25.935109615325928,0.6117657423019409
26.15413236618042,0.6117657423019409
26.325061559677124,0.6117657423019409
26.511805057525635,0.6117657423019409
26.69802689552307,0.6117657423019409
27.336010932922363,0.561765730381012
27.524144887924194,0.561765730381012
27.69603157043457,0.561765730381012
27.867234706878662,0.561765730381012
28.057402849197388,0.561765730381012
28.224899291992188,0.561765730381012
28.83593773841858,0.511765718460083
29.02464270591736,0.511765718460083
29.19667363166809,0.511765718460083
29.382160663604736,0.511765718460083
